State Name,Submission Date,7-day Avg Cases,7-day average New Cases per 100K,7-day Avg Deaths,7-day average New Deaths per 100K,Total Cases,Total cases per 100k,Total Deaths,Total Deaths per 100k
New York,2020-10-26,1024,9.2629,8,0.0775,237676,2149.9776,9215,83.3574
New York,2020-10-27,1094,9.9026,8,0.0801,238936,2161.3753,9226,83.4569
New York,2020-10-28,1095,9.9116,10,0.0943,240130,2172.176,9239,83.5745
New York,2020-10-29,1144,10.3523,10,0.0956,241569,2185.193,9251,83.683
New York,2020-10-30,1185,10.7219,10,0.0956,242921,2197.423,9259,83.7554
New York,2020-10-31,1191,10.7788,9,0.0853,244271,2209.6348,9263,83.7916
New York,2020-11-01,1238,11.2052,10,0.0905,245580,2221.4758,9273,83.882
New York,2020-11-02,1270,11.496,9,0.0866,246572,2230.4493,9282,83.9634
New York,2020-11-03,1307,11.8307,9,0.0827,248091,2244.1899,9290,84.0358
New York,2020-11-04,1327,12.0077,8,0.0801,249422,2256.2299,9301,84.1353
New York,2020-11-05,1397,12.6422,8,0.0801,251352,2273.6884,9313,84.2438
New York,2020-11-06,1491,13.4873,9,0.0866,253358,2291.8343,9326,84.3614
New York,2020-11-07,1644,14.8726,11,0.0995,255780,2313.7433,9340,84.4881
New York,2020-11-08,1748,15.8134,11,0.1034,257817,2332.1697,9353,84.6057
New York,2020-11-09,1890,17.1005,12,0.115,259805,2350.1528,9371,84.7685
New York,2020-11-10,2067,18.7003,15,0.1409,262562,2375.0922,9399,85.0218
New York,2020-11-11,2318,20.9721,16,0.1473,265651,2403.0348,9415,85.1665
New York,2020-11-12,2490,22.5293,17,0.1615,268786,2431.3935,9438,85.3746
New York,2020-11-13,2714,24.5569,18,0.1693,272361,2463.7323,9457,85.5464
New York,2020-11-14,2881,26.0675,18,0.1706,275952,2496.2159,9472,85.6821
New York,2020-11-15,2903,26.2678,20,0.1861,278144,2516.0444,9497,85.9083
New York,2020-11-16,2934,26.5482,21,0.19,280349,2535.9904,9518,86.0982
New York,2020-11-17,2991,27.0613,20,0.1874,283503,2564.521,9544,86.3334
New York,2020-11-18,3057,27.6531,22,0.2042,287050,2596.6066,9573,86.5958
New York,2020-11-19,3103,28.077,22,0.2042,290513,2627.9323,9596,86.8038
New York,2020-11-20,3085,27.9116,24,0.2171,293960,2659.1133,9625,87.0661
New York,2020-11-21,3148,28.4763,25,0.2326,297988,2695.5499,9652,87.3104
New York,2020-11-22,3329,30.1162,26,0.2352,301449,2726.8575,9679,87.5546
New York,2020-11-23,3603,32.596,26,0.2404,305573,2764.1625,9704,87.7808
New York,2020-11-24,3603,32.5947,29,0.2623,308726,2792.6841,9747,88.1697
New York,2020-11-25,3717,33.6311,29,0.2675,313075,2832.0244,9780,88.4683
New York,2020-11-26,3880,35.103,34,0.3127,317677,2873.6533,9838,88.9929
New York,2020-11-27,4190,37.9085,34,0.3153,323295,2924.4728,9869,89.2733
New York,2020-11-28,4181,37.8232,37,0.3347,327257,2960.3124,9911,89.6533
New York,2020-11-29,4319,39.0741,39,0.3592,331686,3000.3764,9957,90.0694
New York,2020-11-30,4346,39.3209,42,0.3851,336001,3039.4092,10002,90.4764
New York,2020-12-01,4570,41.3408,44,0.4058,340717,3082.0693,10061,91.0101
New York,2020-12-02,4773,43.1835,48,0.4355,346492,3134.309,10117,91.5167
New York,2020-12-03,5051,45.6983,47,0.4316,353040,3193.5411,10172,92.0142
New York,2020-12-04,5345,48.3552,49,0.4497,360714,3262.9589,10217,92.4213
New York,2020-12-05,5855,52.9685,51,0.4691,368246,3331.0921,10274,92.9369
New York,2020-12-06,6162,55.7417,51,0.4678,374821,3390.5684,10319,93.344
New York,2020-12-07,6193,56.0286,54,0.4911,379358,3431.6094,10382,93.9138
New York,2020-12-08,6359,57.525,54,0.4898,385232,3484.7446,10440,94.4385
New York,2020-12-09,6514,58.9246,57,0.5221,392090,3546.7809,10521,95.1712
New York,2020-12-10,6551,59.2605,60,0.5505,398898,3608.365,10598,95.8677
New York,2020-12-11,6490,58.71,64,0.5841,406146,3673.9292,10669,96.51
New York,2020-12-12,6435,58.2112,67,0.6061,413292,3738.5707,10743,97.1794
New York,2020-12-13,6469,58.5227,73,0.6655,420108,3800.2271,10834,98.0026
New York,2020-12-14,6680,60.4326,74,0.6707,426123,3854.6378,10901,98.6086
New York,2020-12-15,6728,60.863,80,0.7288,432330,3910.7853,11004,99.5404
New York,2020-12-16,6672,60.3577,80,0.7288,438797,3969.2847,11085,100.2731
New York,2020-12-17,6740,60.9767,82,0.7469,446084,4035.2017,11176,101.0962
New York,2020-12-18,6876,62.2043,85,0.7728,454282,4109.3594,11267,101.9194
New York,2020-12-19,6794,61.4651,89,0.8051,460856,4168.8267,11366,102.8149
New York,2020-12-20,6780,61.332,90,0.818,467569,4229.5514,11467,103.7286
New York,2020-12-21,6730,60.8849,94,0.8503,473238,4280.8322,11559,104.5608
New York,2020-12-22,6738,60.9534,96,0.8723,479498,4337.4592,11679,105.6463
New York,2020-12-23,6895,62.371,103,0.9395,487062,4405.8819,11812,106.8494
New York,2020-12-24,6983,63.1709,105,0.9511,494968,4477.3982,11912,107.754
New York,2020-12-25,6994,63.2704,104,0.9472,503243,4552.2525,12000,108.55
New York,2020-12-26,7034,63.6361,103,0.9369,510100,4614.2798,12091,109.3732
New York,2020-12-27,6758,61.1395,101,0.9201,514881,4657.5279,12179,110.1692
New York,2020-12-28,6932,62.7096,100,0.9098,521765,4719.7994,12263,110.9291
New York,2020-12-29,7019,63.4953,96,0.8723,528633,4781.9262,12354,111.7522
New York,2020-12-30,7183,64.9788,93,0.8451,537345,4860.7335,12466,112.7654
New York,2020-12-31,7598,68.7302,93,0.8451,548154,4958.5099,12566,113.6699
New York,2021-01-01,8016,72.5153,100,0.9059,559358,5059.8594,12701,114.8911
New York,2021-01-02,8443,76.3779,101,0.9136,569204,5148.9247,12798,115.7686
New York,2021-01-03,8907,80.5738,104,0.9472,577232,5221.5447,12912,116.7998
New York,2021-01-04,8992,81.3479,110,1.0028,584715,5289.2347,13039,117.9486
New York,2021-01-05,9126,82.5562,115,1.0454,592518,5359.8193,13163,119.0703
New York,2021-01-06,9456,85.5452,116,1.0532,603543,5459.5496,13281,120.1377
New York,2021-01-07,9519,86.1138,122,1.1101,614792,5561.3062,13425,121.4403
New York,2021-01-08,9711,87.8506,121,1.0984,627340,5674.8133,13551,122.5801
New York,2021-01-09,9862,89.2113,128,1.1579,638239,5773.4039,13694,123.8736
New York,2021-01-10,10149,91.8062,127,1.154,648275,5864.1878,13805,124.8777
New York,2021-01-11,10283,93.0222,127,1.1488,656699,5940.3899,13928,125.9904
New York,2021-01-12,10485,94.8533,126,1.1462,665919,6023.7925,14050,127.094
New York,2021-01-13,10161,91.9199,128,1.1617,674674,6102.9888,14180,128.2699
New York,2021-01-14,9740,88.1116,128,1.163,682976,6178.0873,14325,129.5816
New York,2021-01-15,9693,87.6839,129,1.1708,695193,6288.6003,14457,130.7756
New York,2021-01-16,9518,86.1047,125,1.132,704870,6376.1368,14570,131.7978
New York,2021-01-17,9240,83.5913,127,1.154,712961,6449.3266,14698,132.9557
New York,2021-01-18,9031,81.6955,126,1.1449,719918,6512.2585,14814,134.005
New York,2021-01-19,8737,79.036,126,1.1462,727080,6577.0448,14937,135.1176
New York,2021-01-20,8453,76.4709,126,1.1437,733850,6638.2851,15065,136.2755
New York,2021-01-21,8508,76.9697,122,1.1101,742538,6716.8753,15184,137.3519
New York,2021-01-22,8026,72.6019,120,1.0894,751375,6796.8133,15300,138.4013
New York,2021-01-23,7775,70.3391,118,1.0674,759301,6868.5106,15396,139.2697
New York,2021-01-24,7614,68.8776,114,1.0377,766261,6931.4696,15501,140.2195
New York,2021-01-25,7521,68.0389,114,1.039,772569,6988.5307,15618,141.2778
New York,2021-01-26,7353,66.5153,113,1.0235,778552,7042.6519,15729,142.2819
New York,2021-01-27,7254,65.6249,111,1.0105,784633,7097.6596,15847,143.3493
New York,2021-01-28,7055,63.8261,110,1.0015,791929,7163.658,15959,144.3625
New York,2021-01-29,6764,61.1925,106,0.9666,798728,7225.1607,16048,145.1675
New York,2021-01-30,6600,59.7064,105,0.9498,805504,7286.4552,16131,145.9183
New York,2021-01-31,6431,58.175,102,0.9291,811279,7338.6949,16220,146.7234
New York,2021-02-01,6146,55.5983,98,0.8917,815593,7377.7186,16308,147.5195
New York,2021-02-02,5866,53.0654,96,0.8749,819616,7414.11,16406,148.4059
New York,2021-02-03,5475,49.5259,95,0.8606,822958,7444.3412,16513,149.3739
New York,2021-02-04,5072,45.8805,90,0.8206,827433,7484.8213,16594,150.1066
New York,2021-02-05,4799,43.4187,91,0.8245,832327,7529.0916,16686,150.9388
New York,2021-02-06,4675,42.2893,92,0.84,838229,7582.4801,16781,151.7981
New York,2021-02-07,4527,40.9557,91,0.8309,842972,7625.3845,16863,152.5399
New York,2021-02-08,4468,40.422,88,0.7973,846873,7660.6723,16925,153.1007
New York,2021-02-09,4395,39.7642,86,0.7792,850387,7692.4594,17009,153.8606
New York,2021-02-10,4458,40.3341,81,0.7379,854170,7726.6798,17084,154.539
New York,2021-02-11,4520,40.891,79,0.7224,859076,7771.0586,17153,155.1632
New York,2021-02-12,4422,40.0058,77,0.6991,863285,7809.1325,17227,155.8326
New York,2021-02-13,4176,37.7832,72,0.6526,867467,7846.9622,17286,156.3663
New York,2021-02-14,4098,37.0737,69,0.6242,871661,7884.9005,17346,156.909
New York,2021-02-15,3956,35.7931,67,0.6087,874571,7911.2238,17396,157.3613
New York,2021-02-16,3891,35.1973,61,0.557,877624,7938.8408,17440,157.7593
New York,2021-02-17,3781,34.2036,59,0.5376,880638,7966.1049,17500,158.3021
New York,2021-02-18,3559,32.2006,57,0.5195,883994,7996.4627,17555,158.7996
New York,2021-02-19,3506,31.7212,56,0.5104,887832,8031.1806,17622,159.4057
New York,2021-02-20,3415,30.8941,55,0.5014,891374,8063.221,17674,159.8761
New York,2021-02-21,3277,29.6432,52,0.4717,894600,8092.4028,17711,160.2108
New York,2021-02-22,3259,29.4855,51,0.4639,897388,8117.6226,17755,160.6088
New York,2021-02-23,3269,29.5747,51,0.4626,900510,8145.8637,17798,160.9977
New York,2021-02-24,3242,29.3318,49,0.4471,903336,8171.4272,17846,161.4319
New York,2021-02-25,3396,30.7235,48,0.4368,907769,8211.5274,17893,161.8571
New York,2021-02-26,3388,30.655,44,0.4019,911554,8245.7659,17933,162.2189
New York,2021-02-27,3421,30.9484,41,0.3748,915323,8279.8596,17964,162.4994
New York,2021-02-28,3478,31.4614,41,0.3773,918946,8312.6327,18003,162.8521
New York,2021-03-01,3470,31.389,39,0.3567,921678,8337.3459,18031,163.1054
New York,2021-03-02,3407,30.8217,38,0.3437,924361,8361.6159,18064,163.4039
New York,2021-03-03,3487,31.5493,35,0.3179,927750,8392.2722,18092,163.6572
New York,2021-03-04,3364,30.4315,32,0.2908,931318,8424.5478,18118,163.8924
New York,2021-03-05,3409,30.8385,33,0.3011,935418,8461.6357,18166,164.3266
New York,2021-03-06,3380,30.5788,33,0.3063,938986,8493.9112,18201,164.6432
New York,2021-03-07,3331,30.1381,32,0.2908,942268,8523.5996,18228,164.8875
New York,2021-03-08,3307,29.9184,31,0.2817,944830,8546.7751,18249,165.0774
New York,2021-03-09,3339,30.2079,31,0.283,947737,8573.0713,18283,165.385
New York,2021-03-10,3293,29.7944,30,0.2727,950806,8600.833,18303,165.5659
New York,2021-03-11,3241,29.3175,31,0.2804,954005,8629.7706,18335,165.8554
New York,2021-03-12,3257,29.47,27,0.2455,958223,8667.9259,18356,166.0453
New York,2021-03-13,3197,28.926,27,0.2468,961370,8696.3931,18392,166.371
New York,2021-03-14,3130,28.3148,26,0.2404,964179,8721.8029,18414,166.57
New York,2021-03-15,3164,28.6262,26,0.2352,966982,8747.1584,18431,166.7238
New York,2021-03-16,3197,28.9247,24,0.2223,970120,8775.5442,18455,166.9409
New York,2021-03-17,3271,29.5941,24,0.2249,973707,8807.9916,18477,167.1399
New York,2021-03-18,3350,30.3035,23,0.2132,977455,8841.8954,18500,167.3479
New York,2021-03-19,3275,29.6251,24,0.2223,981148,8875.3016,18528,167.6012
New York,2021-03-20,3376,30.5452,22,0.2055,985007,8910.2095,18551,167.8093
New York,2021-03-21,3509,31.7418,23,0.2106,988742,8943.9957,18577,168.0445
New York,2021-03-22,3508,31.7328,23,0.2106,991538,8969.2879,18594,168.1982
New York,2021-03-23,3532,31.9538,22,0.2029,994847,8999.2205,18612,168.3611
New York,2021-03-24,3515,31.8013,23,0.2081,998316,9030.6005,18638,168.5962
New York,2021-03-25,3558,32.189,21,0.1977,1002364,9067.2181,18653,168.7319
New York,2021-03-26,3618,32.733,19,0.177,1006478,9104.4326,18665,168.8405
New York,2021-03-27,3681,33.3003,20,0.1887,1010776,9143.3116,18697,169.13
New York,2021-03-28,3746,33.8922,19,0.1732,1014969,9181.2408,18711,169.2566
New York,2021-03-29,3866,34.9789,20,0.1809,1018606,9214.1405,18734,169.4646
New York,2021-03-30,3875,35.0578,20,0.1874,1021976,9244.6249,18757,169.6727
New York,2021-03-31,3979,35.9985,20,0.1887,1026173,9282.5903,18784,169.9169
New York,2021-04-01,4053,36.6679,23,0.2081,1030739,9323.8936,18814,170.1883
New York,2021-04-02,4036,36.5116,24,0.221,1034732,9360.0136,18836,170.3873
New York,2021-04-03,4011,36.2893,23,0.2119,1038858,9397.3367,18861,170.6135
New York,2021-04-04,3952,35.7543,24,0.2223,1042637,9431.5209,18883,170.8125
New York,2021-04-05,3928,35.532,24,0.2184,1046102,9462.8647,18903,170.9934
New York,2021-04-06,3853,34.8601,22,0.2055,1048952,9488.6454,18916,171.111
New York,2021-04-07,3789,34.2772,22,0.2068,1052698,9522.531,18944,171.3643
New York,2021-04-08,3787,34.2604,20,0.1861,1057251,9563.7167,18958,171.4909
New York,2021-04-09,3880,35.1043,21,0.1913,1061897,9605.7437,18984,171.7261
New York,2021-04-10,3861,34.926,21,0.1925,1065885,9641.8185,19010,171.9613
New York,2021-04-11,3823,34.5835,21,0.1925,1069399,9673.6055,19032,172.1603
New York,2021-04-12,3721,33.6595,21,0.1964,1072149,9698.4816,19055,172.3684
New York,2021-04-13,3702,33.489,22,0.2042,1074867,9723.0681,19074,172.5402
New York,2021-04-14,3638,32.91,22,0.199,1078165,9752.9013,19098,172.7573
New York,2021-04-15,3580,32.3893,23,0.2119,1082315,9790.4415,19122,172.9744
New York,2021-04-16,3363,30.4289,22,0.2029,1085444,9818.7459,19141,173.1463
New York,2021-04-17,3393,30.6951,22,0.2003,1089638,9856.6841,19165,173.3634
New York,2021-04-18,3322,30.0516,21,0.19,1092654,9883.9664,19179,173.49
New York,2021-04-19,3248,29.386,20,0.1861,1094889,9904.1838,19199,173.671
New York,2021-04-20,3167,28.6494,21,0.1913,1097037,9923.6143,19222,173.879
New York,2021-04-21,3030,27.4128,21,0.1913,1099378,9944.7906,19246,174.0961
New York,2021-04-22,2837,25.6656,20,0.1887,1102176,9970.1008,19268,174.2951
New York,2021-04-23,2786,25.2017,21,0.19,1104946,9995.1578,19288,174.476
New York,2021-04-24,2514,22.7438,19,0.1719,1107238,10015.8908,19298,174.5665
New York,2021-04-25,2392,21.6402,20,0.1822,1109400,10035.4479,19320,174.7655
New York,2021-04-26,2315,20.9437,20,0.1861,1111096,10050.7896,19343,174.9736
New York,2021-04-27,2224,20.1231,19,0.1719,1112609,10064.476,19355,175.0821
New York,2021-04-28,2154,19.4873,18,0.1641,1114458,10081.2017,19373,175.2449
New York,2021-04-29,2107,19.0609,17,0.1577,1116926,10103.5269,19390,175.3987
New York,2021-04-30,2030,18.3656,17,0.1564,1119158,10123.7172,19409,175.5706
New York,2021-05-01,1968,17.8035,15,0.1434,1121015,10140.5153,19409,175.5706
New York,2021-05-02,1924,17.4094,15,0.1434,1122872,10157.3134,19431,175.7696
New York,2021-05-03,1865,16.8769,15,0.1434,1124156,10168.9282,19454,175.9776
New York,2021-05-04,1841,16.6547,17,0.1615,1125497,10181.0587,19480,176.2128
New York,2021-05-05,1771,16.0202,18,0.1628,1126855,10193.3429,19499,176.3847
New York,2021-05-06,1638,14.8248,16,0.1525,1128398,10207.3007,19508,176.4661
New York,2021-05-07,1531,13.853,16,0.146,1129878,10220.6885,19522,176.5928
New York,2021-05-08,1543,13.959,18,0.1693,1131817,10238.2284,19540,176.7556
New York,2021-05-09,1481,13.4008,17,0.1551,1133242,10251.1187,19551,176.8551
New York,2021-05-10,1428,12.92,15,0.1383,1134154,10259.3685,19561,176.9456
New York,2021-05-11,1373,12.4264,14,0.1305,1135113,10268.0434,19581,177.1265
New York,2021-05-12,1343,12.1486,13,0.1189,1136256,10278.3828,19591,177.2169
New York,2021-05-13,1317,11.9134,13,0.1189,1137617,10290.6942,19600,177.2983
New York,2021-05-14,1286,11.6368,12,0.1163,1138883,10302.1462,19612,177.4069
New York,2021-05-15,1205,10.9015,11,0.1073,1140253,10314.539,19623,177.5064
New York,2021-05-16,1134,10.2657,12,0.1124,1141186,10322.9788,19638,177.6421
New York,2021-05-17,1118,10.1184,12,0.1086,1141984,10330.1974,19645,177.7054
New York,2021-05-18,1071,9.6907,10,0.0943,1142612,10335.8781,19654,177.7868
New York,2021-05-19,1045,9.4529,10,0.0969,1143571,10344.5531,19666,177.8954
New York,2021-05-20,995,9.0032,11,0.1034,1144584,10353.7165,19680,178.022
New York,2021-05-21,952,8.6168,10,0.0982,1145551,10362.4638,19688,178.0944
New York,2021-05-22,878,7.9474,11,0.1021,1146403,10370.1709,19702,178.221
New York,2021-05-23,835,7.561,9,0.0879,1147037,10375.906,19706,178.2572
New York,2021-05-24,806,7.2909,10,0.0905,1147626,10381.2339,19715,178.3386
New York,2021-05-25,784,7.0984,9,0.0879,1148105,10385.5669,19722,178.4019
New York,2021-05-26,732,6.6216,10,0.0905,1148695,10390.9039,19736,178.5286
New York,2021-05-27,677,6.1279,8,0.0801,1149326,10396.6119,19742,178.5828
New York,2021-05-28,617,5.5852,9,0.084,1149873,10401.5599,19753,178.6824
New York,2021-05-29,571,5.1716,8,0.0737,1150405,10406.3723,19759,178.7366
New York,2021-05-30,556,5.0347,9,0.0827,1150933,10411.1485,19770,178.8361
New York,2021-05-31,513,4.6444,9,0.084,1151220,10413.7447,19780,178.9266
New York,2021-06-01,475,4.3032,9,0.0853,1151435,10415.6895,19788,178.999
New York,2021-06-02,429,3.8807,8,0.0724,1151698,10418.0686,19792,179.0351
New York,2021-06-03,381,3.4478,8,0.0737,1151994,10420.7461,19799,179.0985
New York,2021-06-04,364,3.2953,7,0.0711,1152423,10424.6268,19808,179.1799
New York,2021-06-05,358,3.241,8,0.0762,1152913,10429.0593,19818,179.2703
New York,2021-06-06,327,2.958,8,0.0775,1153222,10431.8544,19830,179.3789
New York,2021-06-07,327,2.9657,7,0.0711,1153515,10434.5049,19835,179.4241
New York,2021-06-08,328,2.9735,8,0.0724,1153736,10436.504,19844,179.5055
New York,2021-06-09,322,2.9128,8,0.0724,1153952,10438.4579,19848,179.5417
New York,2021-06-10,317,2.8714,7,0.0685,1154216,10440.846,19852,179.5779
New York,2021-06-11,294,2.6595,7,0.0646,1154481,10443.2431,19858,179.6322
New York,2021-06-12,262,2.3778,7,0.0633,1154753,10445.7036,19867,179.7136
New York,2021-06-13,247,2.2369,6,0.0543,1154953,10447.5128,19872,179.7588
New York,2021-06-14,228,2.0702,6,0.0556,1155117,10448.9963,19878,179.8131
New York,2021-06-15,218,1.9733,5,0.0517,1155263,10450.317,19884,179.8674
New York,2021-06-16,211,1.9138,5,0.0504,1155433,10451.8548,19887,179.8945
New York,2021-06-17,204,1.8466,5,0.0478,1155645,10453.7725,19889,179.9126
New York,2021-06-18,200,1.8092,4,0.0401,1155881,10455.9073,19889,179.9126
New York,2021-06-19,195,1.7639,5,0.0452,1156118,10458.0512,19902,180.0302
New York,2021-06-20,174,1.5753,4,0.0388,1156172,10458.5396,19902,180.0302
New York,2021-06-21,158,1.4344,4,0.0362,1156227,10459.0372,19906,180.0664
New York,2021-06-22,155,1.4099,3,0.0336,1156354,10460.186,19910,180.1025
New York,2021-06-23,150,1.3608,4,0.0375,1156486,10461.38,19916,180.1568
New York,2021-06-24,144,1.3052,3,0.0349,1156655,10462.9088,19916,180.1568
New York,2021-06-25,130,1.1824,4,0.0388,1156796,10464.1842,19919,180.184
New York,2021-06-26,119,1.0829,2,0.0258,1156956,10465.6316,19922,180.2111
New York,2021-06-27,133,1.2044,3,0.0297,1157104,10466.9704,19925,180.2382
New York,2021-06-28,144,1.3065,3,0.0271,1157238,10468.1825,19927,180.2563
New York,2021-06-29,141,1.2793,2,0.0233,1157344,10469.1414,19928,180.2654
New York,2021-06-30,141,1.278,2,0.0181,1157475,10470.3264,19930,180.2835
New York,2021-07-01,142,1.2858,2,0.0207,1157650,10471.9094,19932,180.3016
New York,2021-07-02,156,1.4176,2,0.0181,1157893,10474.1075,19933,180.3106
New York,2021-07-03,155,1.406,1,0.0142,1158044,10475.4734,19933,180.3106
New York,2021-07-04,157,1.4228,1,0.0129,1158205,10476.9298,19935,180.3287
New York,2021-07-05,158,1.4318,1,0.0116,1158346,10478.2053,19936,180.3377
New York,2021-07-06,161,1.4603,1,0.0142,1158474,10479.3632,19939,180.3649
New York,2021-07-07,167,1.5145,1,0.0155,1158647,10480.9281,19942,180.392
New York,2021-07-08,173,1.5701,1,0.0155,1158865,10482.9001,19944,180.4101
New York,2021-07-09,184,1.6709,2,0.0181,1159186,10485.8038,19947,180.4372
New York,2021-07-10,199,1.8053,2,0.0181,1159441,10488.1105,19947,180.4372
New York,2021-07-11,212,1.9255,1,0.0155,1159695,10490.4081,19947,180.4372
New York,2021-07-12,224,2.0314,1,0.0142,1159918,10492.4253,19947,180.4372
New York,2021-07-13,247,2.2343,1,0.0168,1160203,10495.0034,19952,180.4825
New York,2021-07-14,270,2.445,1,0.0155,1160539,10498.0428,19954,180.5006
New York,2021-07-15,297,2.6879,1,0.0142,1160945,10501.7154,19955,180.5096
New York,2021-07-16,305,2.7603,1,0.0116,1161322,10505.1257,19956,180.5187
New York,2021-07-17,326,2.9502,1,0.0129,1161724,10508.7621,19957,180.5277
New York,2021-07-18,360,3.2565,1,0.0142,1162215,10513.2036,19958,180.5367
New York,2021-07-19,379,3.4361,1,0.0155,1162577,10516.4782,19959,180.5458
New York,2021-07-20,407,3.6817,1,0.0103,1163052,10520.775,19960,180.5548
New York,2021-07-21,442,3.9996,1,0.0116,1163634,10526.0397,19963,180.582
New York,2021-07-22,477,4.3149,1,0.0116,1164284,10531.9194,19964,180.591
New York,2021-07-23,533,4.8279,1,0.0129,1165058,10538.9209,19966,180.6091
New York,2021-07-24,582,5.2647,1,0.0116,1165798,10545.6148,19966,180.6091
New York,2021-07-25,642,5.8087,2,0.0194,1166710,10553.8646,19973,180.6724
New York,2021-07-26,669,6.0555,2,0.0207,1167263,10558.867,19975,180.6905
New York,2021-07-27,712,6.4432,2,0.0207,1168038,10565.8775,19976,180.6996
New York,2021-07-28,764,6.9123,2,0.0233,1168983,10574.4258,19981,180.7448
New York,2021-07-29,839,7.5895,2,0.022,1170157,10585.0456,19981,180.7448
New York,2021-07-30,908,8.2162,2,0.022,1171416,10596.4343,19983,180.7629
New York,2021-07-31,998,9.0277,2,0.0246,1172784,10608.809,19985,180.781
New York,2021-08-01,1046,9.4697,2,0.022,1174038,10620.1525,19990,180.8262
