pk,name,country,latitude,longitude,collector,collection_date,cs_number,species,genotypes,count_phenotypes
8039,PT1.57,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8040,PT1.58,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8041,PT1.59,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8042,PT1.60,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8043,PT1.62,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8044,PT1.63,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8045,PT1.66,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8046,PT1.71,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8047,PT1.72,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8048,PT1.73,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8049,PT1.74,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8050,PT1.75,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8051,PT1.76,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8052,PT1.77,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8053,PT1.79,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8054,PT1.80,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8055,PT1.81,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8056,PT1.82,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8057,PT1.85,US,41.3423,-86.7368,Megan Dunning,,CS79028,Arabidopsis thaliana,,0
8058,PT2.01,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8059,PT2.02,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8060,PT2.04,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8061,PT2.05,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8062,PT2.06,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8063,PT2.07,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8064,PT2.08,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8065,PT2.09,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8066,PT2.10,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8067,PT2.11,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8068,PT2.12,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8069,PT2.13,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8070,PT2.14,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8071,PT2.15,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8072,PT2.16,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8073,PT2.17,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8074,PT2.18,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8075,PT2.19,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8076,PT2.20,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8077,PT2.21,US,41.3423,-86.7368,Megan Dunning,,CS77191,Arabidopsis thaliana,,10
8078,PT2.22,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8079,PT2.23,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8080,PT2.24,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8081,PT2.25,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8082,PT2.27,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8083,PT2.28,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8084,PT2.29,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8085,PT2.30,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8086,PT2.31,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8087,PT2.32,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8088,PT2.33,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8089,PT2.34,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8090,PT2.35,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8091,PT2.36,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8092,PT2.37,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8093,PT2.40,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8094,PT2.41,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8095,PT2.42,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8096,PT2.43,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8097,PT2.44,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8098,PT2.45,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8099,PT2.46,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8100,PT2.47,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8101,PT2.48,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8102,PT2.49,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8103,PT2.50,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8104,PT2.51,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8105,PT2.53,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8106,PT2.54,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8107,PT2.55,US,41.3423,-86.7368,Megan Dunning,,,Arabidopsis thaliana,,0
8108,RMX1.13,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8109,RMX1.34,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8110,RMX1.53,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8111,RMX1.67,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8112,RMX1.81,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8113,RMX3.01,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8114,RMX3.02,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8115,RMX3.03,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8116,RMX3.04,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8117,RMX3.05,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8118,RMX3.07,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8119,RMX3.08,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8120,RMX3.09,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8121,RMX3.10,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8122,RMX3.11,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8123,RMX3.12,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8124,RMX3.13,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8125,RMX3.14,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8126,RMX3.15,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8127,RMX3.16,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8128,RMX3.17,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8129,RMX3.19,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8130,RMX3.20,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8131,RMX3.21,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8132,RMX3.22,US,42.036,-86.511,Megan Dunning,,CS77219,Arabidopsis thaliana,,10
8133,RMX3.23,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8134,RMX3.24,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8135,RMX3.25,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8136,RMX3.26,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8137,RMX3.27,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8138,RMX3.28,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8139,RMX3.29,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8140,RMX3.30,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8141,RMX3.31,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8142,RMX3.32,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8143,RMX3.33,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8144,RMX3.34,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8145,RMX3.35,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8146,RMX3.36,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8147,RMX3.37,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8148,RMX3.38,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8149,RMX3.39,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8150,RMX3.40,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8151,RMX3.41,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8152,RMX3.42,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8153,RMX3.44,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8154,RMX3.45,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8155,RMX3.46,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8156,RMX3.47,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8157,RMX3.48,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8158,RMX3.49,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8159,RMX3.50,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8160,RMX3.51,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8161,RMX3.52,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8162,RMX3.54,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8163,RMX4.01,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8164,RMX4.02,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8165,RMX4.03,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8166,RMX4.04,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8167,RMX4.05,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8168,RMX4.09,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8169,RMX4.10,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8170,RMX4.11,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8171,RMX4.118,US,42.036,-86.511,Megan Dunning,,CS79029,Arabidopsis thaliana,,0
8172,RMX4.12,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8173,RMX4.14,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8174,RMX4.31,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8175,RMX4.35,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8176,RMX4.36,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8177,RMX4.37,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8178,RMX4.38,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8179,RMX4.39,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8180,RMX4.40,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8181,RMX4.41,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8182,RMX4.42,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8183,RMX4.53,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8184,RMX4.54,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8185,RMX4.55,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8186,RMX4.56,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8187,RMX4.57,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8188,RMX4.58,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8189,RMX4.59,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8190,RMX4.60,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8191,RMX4.61,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8192,RMX4.63,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8193,RMX5.01,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8194,RMX5.02,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8195,RMX5.03,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8196,RMX5.04,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8197,RMX5.08,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8198,RMX5.09,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8199,RMX5.10,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8200,RMX5.11,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8201,RMX5.12,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8202,RMX5.13,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8203,RMX5.14,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8204,RMX5.15,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8205,RMX5.26,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8206,RMX5.27,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8207,RMX5.28,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8208,RMX5.29,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8209,RMX5.30,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8210,RMX5.31,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8211,RMX5.32,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8212,RMX5.33,US,42.036,-86.511,Megan Dunning,,,Arabidopsis thaliana,,0
8213,Pro-0,Spain,43.25,-6.0,Joy Bergelson,,,Arabidopsis thaliana,,232
8214,Gy-0,France,49.0,2.0,Albert Kranz,,CS78901,Arabidopsis thaliana,,449
8215,Fei-0,POR,40.5,-8.32,Carlos Alonso-Blanco,,,Arabidopsis thaliana,,260
8216,Dör-7,Sweden,63.016666,17.491388,Magnus Nordborg,,,Arabidopsis thaliana,,0
8217,Eden-11,Sweden,62.877,18.177,Magnus Nordborg,,,Arabidopsis thaliana,,0
8218,Eden-4,Sweden,62.877,18.177,Magnus Nordborg,,,Arabidopsis thaliana,,0
8219,Fäb-16,Sweden,63.0165,18.31743,Magnus Nordborg,,,Arabidopsis thaliana,,0
8220,Fäb-3,Sweden,63.0165,18.31743,Magnus Nordborg,,,Arabidopsis thaliana,,0
8221,Fjä2-7,Sweden,56.06,14.29,Magnus Nordborg,,,Arabidopsis thaliana,,0
8222,Lis-2,Sweden,56.0328,14.775,Magnus Nordborg,,CS77043,Arabidopsis thaliana,,137
8223,Löv-2,Sweden,62.801,18.079,Magnus Nordborg,,,Arabidopsis thaliana,,0
8224,T660,Sweden,55.83972,13.305833,Mattias Jakobsson,,,Arabidopsis thaliana,,0
8225,T760,Sweden,55.86,13.3103,Mattias Jakobsson,,,Arabidopsis thaliana,,5
8226,TAA 09,Sweden,62.6425,17.739166,Mattias Jakobsson,,,Arabidopsis thaliana,,0
8227,THÖ 03,Sweden,62.7989,17.9103,Mattias Jakobsson,,CS77367,Arabidopsis thaliana,,129
8228,Vår1-12,Sweden,55.58,14.334,Magnus Nordborg,,,Arabidopsis thaliana,,0
8230,Algutsrum,Sweden,56.68,16.5,Magnus Nordborg,,CS76657,Arabidopsis thaliana,,228
8231,Brö1-6,Sweden,56.3,16.0,Magnus Nordborg,,CS76726,Arabidopsis thaliana,,309
8233,Dem-4,US,41.1876,-87.1923,Joy Bergelson,,CS76794,Arabidopsis thaliana,,139
8234,Gul1-2,Sweden,56.4606,15.8127,Magnus Nordborg,,CS76896,Arabidopsis thaliana,,184
8235,Hod,Czech Republic,48.8,17.1,Jirina Relichov,,CS76924,Arabidopsis thaliana,,307
8236,HSm,Czech Republic,49.33,15.76,Jirina Relichov,,CS76941,Arabidopsis thaliana,,395
8237,Kävlinge-1,Sweden,55.8,13.1,Torbjorn Sall,,CS76964,Arabidopsis thaliana,,191
8238,Kent,UK,51.15,0.4,Magnus Nordborg,,CS76967,Arabidopsis thaliana,,18
8239,PHW-3,GER,51.0,7.0,Paul Williams,,CS76976,Arabidopsis thaliana,,224
8240,Kulturen-1,Sweden,55.705,13.196,Torbjorn Sall,,CS76987,Arabidopsis thaliana,,392
8241,Liarum,Sweden,55.9473,13.821,Torbjorn Sall,,CS77038,Arabidopsis thaliana,,373
8242,Lillö-1,Sweden,56.1494,15.7884,Magnus Nordborg,,CS77039,Arabidopsis thaliana,,298
8243,PHW-2,Italy,43.7703,11.2547,Paul Williams,,CS77173,Arabidopsis thaliana,,301
8244,PHW-34,France,48.6103,2.3086,Paul Williams,,CS77174,Arabidopsis thaliana,,183
8245,Seattle-0,US,47.0,-122.2,Rick Amasino,,,Arabidopsis thaliana,,104
8246,NC-6,US,35.0,-79.18,Joy Bergelson,,CS77124,Arabidopsis thaliana,,82
8247,San-2,Sweden,56.07,13.74,Magnus Nordborg,,CS77233,Arabidopsis thaliana,,236
8249,Vimmerby,Sweden,57.7,15.8,Magnus Nordborg,,CS78845,Arabidopsis thaliana,,295
8250,Will,Lithuania,55.0,25.0,Clare Lister,,,Arabidopsis thaliana,,0
8254,Ang-0,Belgium,50.3,5.3,Albert Kranz,,,Arabidopsis thaliana,,94
8255,App1-4,Sweden,56.3333,15.9667,Magnus Nordborg,,,Arabidopsis thaliana,,0
8256,Bå1-2,Sweden,56.4,12.9,Magnus Nordborg,,CS76676,Arabidopsis thaliana,,250
8257,Bå3-3,Sweden,56.4,12.9,Magnus Nordborg,,,Arabidopsis thaliana,,0
8258,Bå4-1,Sweden,56.4,12.9,Magnus Nordborg,,CS76677,Arabidopsis thaliana,,185
8259,Bå5-1,Sweden,56.4,12.9,Magnus Nordborg,,CS76678,Arabidopsis thaliana,,161
8264,Bla-1,Spain,41.6833,2.8,Albert Kranz,,CS76451,Arabidopsis thaliana,,247
8265,Blh-1,Czech Republic,48.3,19.85,Albert Kranz,,,Arabidopsis thaliana,,169
8266,Boo2-1,Sweden,55.86,13.51,Magnus Nordborg,,,Arabidopsis thaliana,,49
8270,Bs-1,SUI,47.5,7.5,Albert Kranz,,,Arabidopsis thaliana,,185
8271,Bu-0,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,265
8274,Can-0,Spain,29.2144,-13.4811,Albert Kranz,,,Arabidopsis thaliana,,188
8275,Cen-0,France,49.0,0.5,Albert Kranz,,,Arabidopsis thaliana,,217
8283,Dra3-1,Sweden,55.76,14.12,Magnus Nordborg,,CS76811,Arabidopsis thaliana,,129
8284,DraII-1,Czech Republic,49.4112,16.2815,Jirina Relichov,,CS76813,Arabidopsis thaliana,,188
8285,DraIII-1,Czech Republic,49.4112,16.2815,Jirina Relichov,,CS76815,Arabidopsis thaliana,,147
8290,En-1,GER,50.0,8.5,Albert Kranz,,CS76841,Arabidopsis thaliana,,120
8296,Gd-1,GER,53.5,10.5,Albert Kranz,,,Arabidopsis thaliana,,238
8297,Ge-0,SUI,46.5,6.08,Albert Kranz,,CS76875,Arabidopsis thaliana,,266
8300,Gr-1,Austria,47.0,15.5,Albert Kranz,,,Arabidopsis thaliana,,221
8304,Hi-0,NED,52.0,5.0,Albert Kranz,,,Arabidopsis thaliana,,161
8305,Hov2-2,Sweden,56.1,13.74,Magnus Nordborg,,,Arabidopsis thaliana,,0
8306,Hov4-1,Sweden,56.1,13.74,Magnus Nordborg,,CS76936,Arabidopsis thaliana,,267
8307,Hovdala-6,Sweden,56.1,13.74,Torbjorn Sall,,CS76938,Arabidopsis thaliana,,21
8310,Hs-0,GER,52.24,9.44,Albert Kranz,,,Arabidopsis thaliana,,263
8311,In-0,Austria,47.5,11.5,Albert Kranz,,CS78903,Arabidopsis thaliana,,389
8312,Is-0,GER,50.5,7.5,Albert Kranz,,CS78904,Arabidopsis thaliana,,308
8313,Jm-0,Czech Republic,49.0,15.0,Albert Kranz,,,Arabidopsis thaliana,,138
8314,Ka-0,Austria,47.0,14.0,Albert Kranz,,,Arabidopsis thaliana,,274
8323,Lc-0,UK,57.0,-4.0,Albert Kranz,,,Arabidopsis thaliana,,222
8325,Lip-0,Poland,50.0,19.3,Albert Kranz,,,Arabidopsis thaliana,,231
8326,Lis-1,Sweden,56.0328,14.775,Magnus Nordborg,,CS77042,Arabidopsis thaliana,,193
8327,Lis-5,Sweden,56.0,14.7,Magnus Nordborg,,,Arabidopsis thaliana,,0
8329,Lm-2,France,48.0,0.5,Albert Kranz,,,Arabidopsis thaliana,,273
8334,Lu-1,Sweden,55.71,13.2,Albert Kranz,,CS77056,Arabidopsis thaliana,,198
8335,Lund,Sweden,55.71,13.2,Magnus Nordborg,,CS77060,Arabidopsis thaliana,,128
8337,Mir-0,Italy,44.0,12.37,Albert Kranz,,CS76551,Arabidopsis thaliana,,257
8343,Na-1,France,47.5,1.5,Albert Kranz,,CS76558,Arabidopsis thaliana,,359
8348,Nw-0,GER,50.5,8.5,Albert Kranz,,,Arabidopsis thaliana,,87
8351,Ost-0,Sweden,60.25,18.37,Albert Kranz,,CS77154,Arabidopsis thaliana,,332
8353,Pa-1,Italy,38.07,13.22,Albert Kranz,,,Arabidopsis thaliana,,167
8354,Per-1,Russia,58.0,56.3167,Albert Kranz,,CS76571,Arabidopsis thaliana,,401
8357,Pla-0,Spain,41.5,2.25,Albert Kranz,,CS76573,Arabidopsis thaliana,,220
8365,Rak-2,Czech Republic,49.0,16.0,Albert Kranz,,CS77201,Arabidopsis thaliana,,350
8366,Rd-0,GER,50.5,8.5,Albert Kranz,,CS76584,Arabidopsis thaliana,,114
8369,Rev-1,Sweden,55.6942,13.4504,Magnus Nordborg,,CS77214,Arabidopsis thaliana,,148
8374,Rsch-4,Russia,56.3,34.0,Albert Kranz,,,Arabidopsis thaliana,,225
8376,Sanna-2,Sweden,62.69,18.0,Magnus Nordborg,,CS77234,Arabidopsis thaliana,,312
8378,Sap-0,Czech Republic,49.49,14.24,Albert Kranz,,,Arabidopsis thaliana,,227
8386,Sr:5,Sweden,58.9,11.2,Ivo Cetl,,CS77268,Arabidopsis thaliana,,42
8387,St-0,Sweden,59.0,18.0,Albert Kranz,,CS77270,Arabidopsis thaliana,,383
8388,Stw-0,Russia,52.0,36.0,Albert Kranz,,,Arabidopsis thaliana,,142
8389,Ta-0,Czech Republic,49.5,14.5,Albert Kranz,,,Arabidopsis thaliana,,180
8395,Tu-0,Italy,45.0,7.5,Albert Kranz,,,Arabidopsis thaliana,,141
8411,Rd-0,GER,50.5,8.5,Albert Kranz,,,Arabidopsis thaliana,,30
8412,Sav-0,Czech Republic,49.1833,15.8833,Albert Kranz,,,Arabidopsis thaliana,,114
8419,Wil-1,Lithuania,54.6833,25.3167,Albert Kranz,,CS78855,Arabidopsis thaliana,,63
8420,Kelsterbach-4,GER,50.0667,8.5333,Paul Williams,,CS76525,Arabidopsis thaliana,,388
8422,Fjä1-1,Sweden,56.06,14.29,Magnus Nordborg,,CS76859,Arabidopsis thaliana,,146
8423,Hov2-1,Sweden,56.1,13.74,Magnus Nordborg,,,Arabidopsis thaliana,,83
8424,Kas-2,India,35.0,77.0,Shauna Somerville,,CS78905,Arabidopsis thaliana,,229
8426,Ull1-1,Sweden,56.06,13.97,Magnus Nordborg,,CS78816,Arabidopsis thaliana,,103
8427,Ull2-13,Sweden,56.0648,13.9707,Magnus Nordborg,,CS78552,Arabidopsis thaliana,,5
8428,Uod-2,Austria,48.3,14.45,Marcus Koch,,,Arabidopsis thaliana,,2
8430,Lisse,NED,52.25,4.5667,Paul Williams,,,Arabidopsis thaliana,,171
8431,LP3413.1,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8432,LP3413.10,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8433,LP3413.100,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8434,LP3413.101,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8435,LP3413.102,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8436,LP3413.103,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8437,LP3413.104,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8438,LP3413.105,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8439,LP3413.106,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8440,LP3413.107,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8441,LP3413.108,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8442,LP3413.11,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8443,LP3413.110,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8444,LP3413.111,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8445,LP3413.112,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8446,LP3413.113,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
8447,LP3413.12,US,41.6862,-86.8513,Justin Borevitz,,,Arabidopsis thaliana,,0
